transaction_id,account_id,amount,currency,date,description
t008896,10982,6475.65,EUR,2023-10-01,Refund #8896
t008897,10374,18005.44,MXN,2023-07-04,Adjustment #8897
t008898,4590,2757.34,CHF,2025-10-09,Charge #8898
t008899,7252,-3909.27,GBP,2023-07-28,Payment #8899
t008900,9737,18067.32,EUR,2024-06-18,Refund #8900
t008901,4233,-3016.58,CAD,2024-10-05,Charge #8901
t008902,2741,8624.69,EUR,2025-03-10,Refund #8902
t008903,3203,-491.26,AUD,2023-08-28,Transfer #8903
t008904,1153,5061.4,JPY,2025-04-18,Charge #8904
t008905,8148,3933.5,MXN,2025-01-19,Adjustment #8905
t008906,5100,-4187.43,EUR,2023-06-21,Transfer #8906
t008907,2019,375.59,AUD,2024-06-30,Adjustment #8907
t008908,8394,-160.74,JPY,2025-01-13,Charge #8908
t008909,9122,19401.23,EUR,2023-06-11,Transfer #8909
t008910,3651,2484.92,CHF,2025-07-01,Charge #8910
t008911,5929,-3130.69,BRL,2025-08-29,Transfer #8911
t008912,3232,-1969.81,GBP,2023-05-14,Transfer #8912
t008913,2361,1188.86,MXN,2025-12-12,Invoice #8913
t008914,10682,16779.6,USD,2023-12-12,Adjustment #8914
t008915,3619,9418.96,MXN,2025-09-21,Transfer #8915
t008916,3891,-532.28,USD,2025-10-11,Payment #8916
t008917,2258,383.98,BRL,2023-02-26,Transfer #8917
t008918,4728,-277.24,MXN,2025-11-29,Adjustment #8918
t008919,5709,15478.71,JPY,2023-10-16,Charge #8919
t008920,10184,139.34,AUD,2025-09-12,Refund #8920
t008921,5856,7258.79,EUR,2024-08-16,Refund #8921
t008922,8399,-2141.82,CNY,2024-11-07,Refund #8922
t008923,5445,9140.88,MXN,2024-06-02,Charge #8923
t008924,3578,19781.54,MXN,2023-03-28,Refund #8924
t008925,2132,17993.87,EUR,2023-07-09,Charge #8925
t008926,9191,-2240.71,CAD,2025-02-27,Adjustment #8926
t008927,10667,19327.03,JPY,2024-07-10,Refund #8927
t008928,4036,11154.9,CHF,2024-01-21,Adjustment #8928
t008929,7202,329.68,EUR,2024-07-11,Charge #8929
t008930,1658,17575.11,JPY,2023-12-10,Adjustment #8930
t008931,7087,19215.96,JPY,2025-08-19,Payment #8931
t008932,3708,-3758.77,AUD,2024-04-20,Payment #8932
t008933,7273,8889.41,CHF,2023-03-31,Charge #8933
t008934,10186,-468.27,EUR,2024-05-17,Adjustment #8934
t008935,10836,6849.73,AUD,2025-03-13,Transfer #8935
t008936,8896,19191.45,GBP,2023-09-18,Adjustment #8936
t008937,10304,9162.82,GBP,2023-07-27,Adjustment #8937
t008938,8872,12531.4,BRL,2023-04-15,Refund #8938
t008939,9227,8235.76,CAD,2024-09-26,Adjustment #8939
t008940,4005,1891.49,JPY,2023-08-25,Payment #8940
t008941,9667,8047.42,GBP,2024-07-06,Charge #8941
t008942,8403,-3858.5,USD,2025-05-15,Payment #8942
t008943,7923,10048.83,CHF,2024-06-27,Charge #8943
t008944,4909,7779.52,USD,2025-03-22,Invoice #8944
t008945,9164,16239.96,AUD,2023-12-11,Payment #8945
t008946,10209,4302.52,CHF,2023-09-19,Invoice #8946
t008947,7444,-3378.14,GBP,2024-09-20,Payment #8947
t008948,6631,2047.78,JPY,2025-11-05,Refund #8948
t008949,1333,13882.54,AUD,2024-12-12,Invoice #8949
t008950,6069,-3469.27,USD,2023-05-28,Charge #8950
t008951,6999,4054.23,JPY,2024-05-02,Refund #8951
t008952,8372,8704.92,JPY,2023-07-11,Invoice #8952
t008953,8730,18550.18,USD,2023-06-05,Transfer #8953
t008954,6911,993.29,CHF,2025-10-10,Adjustment #8954
t008955,3215,11547.03,GBP,2023-12-11,Adjustment #8955
t008956,3038,17708.68,GBP,2025-10-25,Transfer #8956
t008957,3028,13343.9,CAD,2025-10-01,Refund #8957
t008958,1742,-3616.21,AUD,2024-05-31,Invoice #8958
t008959,3350,4666.63,CHF,2024-06-01,Invoice #8959
t008960,3740,18978.05,AUD,2025-02-26,Payment #8960
t008961,4490,2986.5,AUD,2023-10-11,Adjustment #8961
t008962,5576,1835.96,EUR,2024-08-08,Charge #8962
t008963,3822,16445.14,EUR,2025-05-17,Refund #8963
t008964,8846,-1269.12,GBP,2024-05-16,Invoice #8964
t008965,5993,13665.66,EUR,2025-02-14,Payment #8965
t008966,4553,-494.39,EUR,2025-07-01,Refund #8966
t008967,7152,-2492.44,BRL,2025-12-16,Invoice #8967
t008968,6001,12044.58,CAD,2025-07-23,Invoice #8968
t008969,1415,10579.05,CHF,2023-06-21,Transfer #8969
t008970,9447,13788.75,CNY,2023-10-21,Refund #8970
t008971,3331,1999.25,EUR,2025-06-14,Invoice #8971
t008972,6837,15263.94,AUD,2025-01-28,Invoice #8972
t008973,3251,7818.8,CHF,2024-04-11,Invoice #8973
t008974,1511,14019.64,GBP,2025-09-30,Refund #8974
t008975,9966,-4097.87,USD,2023-12-27,Adjustment #8975
t008976,4777,5187.7,AUD,2025-12-28,Refund #8976
t008977,2360,1889.73,BRL,2024-12-04,Refund #8977
t008978,10734,2792.02,JPY,2024-09-18,Invoice #8978
t008979,10838,17595.11,AUD,2024-03-31,Charge #8979
t008980,3406,5709.02,GBP,2023-12-02,Invoice #8980
t008981,4346,19371.65,JPY,2025-12-27,Invoice #8981
t008982,4323,7129.63,BRL,2025-01-31,Transfer #8982
t008983,8331,10947.74,GBP,2025-10-05,Adjustment #8983
t008984,6576,-2690.72,CNY,2024-02-06,Payment #8984
t008985,2755,16624.77,MXN,2024-11-06,Invoice #8985
t008986,2866,-1372.83,MXN,2024-05-31,Refund #8986
t008987,7247,12367.27,CNY,2025-02-13,Charge #8987
t008988,6768,15981.6,USD,2024-12-26,Charge #8988
t008989,2755,15527.22,AUD,2023-07-11,Refund #8989
t008990,2423,11305.65,GBP,2024-04-16,Invoice #8990
t008991,4807,4151.37,EUR,2025-01-31,🧾 unicode receipt
t008992,1281,-1940.16,BRL,2024-09-16,Payment #8992
t008993,1902,12674.93,GBP,2024-06-17,Payment #8993
t008994,2279,17383.91,AUD,2024-01-30,Transfer #8994
t008995,3276,-4409.32,EUR,2023-09-28,Payment #8995
t008996,2361,19405.7,AUD,2024-04-12,Adjustment #8996
t008997,3867,16250.26,MXN,2023-03-22,Charge #8997
t008998,9831,4846.68,CHF,2025-04-27,Charge #8998
t008999,4775,-4981.66,AUD,2023-02-03,Adjustment #8999
t009000,999999, 123.45 ,CHF,2030-01-01,Invoice #9000
t009001,10748,13726.95,CHF,2025-07-16,Refund #9001
t009002,8033,9017.74,CAD,2023-12-13,Adjustment #9002
t009003,10328,14030.64,CNY,2023-06-15,Payment #9003
t009004,1295,-1782.3,CHF,2024-09-17,Adjustment #9004
t009005,4402,8150.53,GBP,2024-10-17,Payment #9005
t009006,10316,1120.53,AUD,2025-01-25,Invoice #9006
t009007,3106,10442.29,MXN,2024-08-16,Adjustment #9007
t009008,7494,-222.06,EUR,2023-04-24,Transfer #9008
t009009,2340,16094.47,USD,2025-03-22,Refund #9009
t009010,4231,39.04,GBP,2025-03-13,Adjustment #9010
t009011,2160,15639.24,CHF,2025-02-11,Charge #9011
t009012,6065,17101.01,CAD,2023-06-01,Refund #9012
t009013,2527,19866.29,MXN,2024-08-23,Transfer #9013
t009014,5131,18109.28,BRL,2023-10-29,Invoice #9014
t009015,7806,14424.46,CNY,2025-08-25,Adjustment #9015
t009016,3480,5813.24,USD,2023-04-17,Adjustment #9016
t009017,1243,-4910.95,AUD,2023-01-07,Invoice #9017
t009018,4070,-993.44,USD,2023-01-27,Adjustment #9018
t009019,9257,14305.93,CHF,2024-09-18,Transfer #9019
t009020,4110,17816.83,CAD,2024-02-17,Transfer #9020
t009021,5381,10490.79,GBP,2023-08-30,Payment #9021
t009022,6983,316.67,CHF,2025-12-19,Transfer #9022
t009023,10838,541.35,EUR,2023-01-17,Refund #9023
t009024,5463,-967.65,EUR,2024-05-02,Transfer #9024
t009025,7897,-1886.28,USD,2023-06-24,Payment #9025
t009026,9062,-1292.98,CHF,2024-02-28,Transfer #9026
t009027,9711,-714.55,EUR,2023-07-13,Payment #9027
t009028,2596,19171.44,CAD,2023-01-12,Charge #9028
t009029,1772,16283.69,CNY,2025-09-30,Adjustment #9029
t009030,5956,9084.26,USD,2024-07-30,Transfer #9030
t009031,3531,12490.98,CNY,2025-06-15,Transfer #9031
t009032,8502,15836.81,MXN,2025-05-23,Transfer #9032
t009033,4950,-2436.05,USD,2023-04-14,Adjustment #9033
t009034,6079,3351.86,CAD,2024-07-24,Invoice #9034
t009035,3204,17870.15,MXN,2024-10-31,Transfer #9035
t009036,4906,-889.16,CAD,2024-06-13,Charge #9036
t009037,3927,11091.95,BRL,2023-01-27,Charge #9037
t009038,7194,15279.78,GBP,2024-04-12,Invoice #9038
t009039,8510,17753.59,BRL,2023-03-22,Adjustment #9039
t009040,5477,17683.15,JPY,2025-11-19,Invoice #9040
t009041,2363,7389.26,JPY,2024-03-14,Charge #9041
t009042,1149,14964.08,CAD,2025-03-26,Payment #9042
t009043,8148,12870.87,AUD,2025-02-24,Invoice #9043
t009044,1508,18162.52,GBP,2025-08-10,Invoice #9044
t009045,3491,16018.13,BRL,2025-09-12,Refund #9045
t009046,9934,1533.59,GBP,2025-04-05,Invoice #9046
t009047,10826,-2026.36,USD,2023-07-29,Invoice #9047
t009048,9411,10365.33,CHF,2023-07-28,Payment #9048
t009049,3353,9224.69,AUD,2025-11-30,Invoice #9049
t009050,3840,19731.57,GBP,2024-04-20,Transfer #9050
t009051,6517,8244.42,EUR,2024-03-14,Refund #9051
t009052,3321,11414.29,GBP,2024-08-20,Invoice #9052
t009053,3363,5444.71,CAD,2023-02-04,Payment #9053
t009054,5236,10897.54,EUR,2024-01-29,Payment #9054
t009055,6952,4525.79,MXN,2024-11-22,Charge #9055
t009056,8406,5529.6,MXN,2023-08-10,Transfer #9056
t009057,3480,3929.08,CAD,2025-09-22,Refund #9057
t009058,4902,2544.84,CAD,2023-02-27,Adjustment #9058
t009059,6099,862.6,CNY,2025-11-14,Adjustment #9059
t009060,4276,12451.95,CNY,2023-02-24,Invoice #9060
t009061,2643,5881.74,MXN,2024-06-19,Charge #9061
t009062,8077,18671.28,USD,2023-11-04,Charge #9062
t009063,10090,6886.66,CHF,2024-12-08,Payment #9063
t009064,2684,6135.14,MXN,2025-05-24,Payment #9064
t009065,3415,2008.26,MXN,2024-10-29,Transfer #9065
t009066,10597,6403.64,MXN,2024-09-10,Charge #9066
t009067,10234,-1059.94,MXN,2025-01-22,Adjustment #9067
t009068,1658,-425.46,EUR,2025-08-26,Charge #9068
t009069,5873,5264.73,JPY,2024-01-11,Refund #9069
t009070,5767,15085.2,AUD,2025-02-15,Invoice #9070
t009071,5825,2372.81,AUD,2023-12-17,Payment #9071
t009072,1784,-2272.86,AUD,2025-03-02,Adjustment #9072
t009073,5050,4051.18,EUR,2025-12-05,Payment #9073
t009074,4843,7126.58,JPY,2023-12-21,Payment #9074
t009075,5715,5488.35,BRL,2024-04-10,Refund #9075
t009076,3595,-3337.46,AUD,2023-05-07,Refund #9076
t009077,8787,-1637.47,AUD,2025-07-19,Adjustment #9077
t009078,10022,-177.51,USD,2023-04-08,Invoice #9078
t009079,1803,-192.13,JPY,2024-01-26,Invoice #9079
t009080,1799,18010.56,AUD,2025-08-07,Adjustment #9080
t009081,1291,13057.06,CAD,2023-09-24,Payment #9081
t009082,6905,17039.14,EUR,2024-05-19,Adjustment #9082
t009083,9901,2721.29,CNY,2024-11-24,Refund #9083
t009084,6547,-4754.92,MXN,2023-11-27,Charge #9084
t009085,3012,8929.12,USD,2025-02-25,Invoice #9085
t009086,2161,9895.27,BRL,2024-08-06,Refund #9086
t009087,9901,-3653.93,MXN,2025-07-10,Transfer #9087
t009088,7249,1773.11,MXN,2023-10-15,Transfer #9088
t009089,1540,11630.93,MXN,2024-10-22,Payment #9089
t009090,7538,3701.52,EUR,2025-04-01,Refund #9090
t009091,5098,17853.07,GBP,2025-09-15,Payment #9091
t009092,5466,-892.89,CAD,2024-09-13,Payment #9092
t009093,6953,-1388.78,CHF,2025-07-10,Charge #9093
t009094,9661,7319.83,USD,2023-02-25,Payment #9094
t009095,10298,8242.91,JPY,2024-12-09,Payment #9095
t009096,7666,10927.51,GBP,2024-11-28,Transfer #9096
t009097,8780,4961.81,GBP,2025-11-20,Transfer #9097
t009098,2920,-345.3,BRL,2024-08-31,Transfer #9098
t009099,4172,19238.2,GBP,2025-05-30,Payment #9099
t009100,7436,999000000.0,EUR,2025-10-07,Charge #9100
t009101,1920,-1763.87,USD,2025-10-17,Payment #9101
t009102,8302,1162.17,GBP,2025-03-21,Charge #9102
t009103,9800,-3916.22,CAD,2025-06-08,Adjustment #9103
t009104,8246,5885.01,AUD,2023-01-29,Refund #9104
t009105,7300,11099.92,USD,2023-04-01,Refund #9105
t009106,6493,9793.24,GBP,2023-05-13,Adjustment #9106
t009107,10492,1964.05,GBP,2024-07-14,Refund #9107
t009108,10957,-3311.99,MXN,2023-06-24,Refund #9108
t009109,1716,-331.62,CHF,2025-06-17,Adjustment #9109
t009110,10198,17040.28,MXN,2023-12-21,Invoice #9110
t009111,6316,3408.11,BRL,2025-07-01,Refund #9111
t009112,2759,10499.26,JPY,2024-12-07,Transfer #9112
t009113,1713,8033.54,CNY,2023-03-20,Charge #9113
t009114,7289,-4374.11,MXN,2024-04-22,Refund #9114
t009115,1217,9552.44,CAD,2025-02-18,Payment #9115
t009116,7817,9143.75,CAD,2024-05-17,Invoice #9116
t009117,5071,4442.31,JPY,2024-10-23,Invoice #9117
t009118,9751,-4223.62,GBP,2024-01-22,Invoice #9118
t009119,7329,1443.81,JPY,2025-02-05,Adjustment #9119
t009120,2562,5130.76,CNY,2024-07-13,Charge #9120
t009121,2572,14766.58,EUR,2025-10-29,Charge #9121
t009122,10038,-2165.04,CNY,2023-08-12,Refund #9122
t009123,7762,6658.17,USD,2025-09-23,Transfer #9123
t009124,10628,1307.38,CAD,2025-06-17,Transfer #9124
t009125,1479,5589.6,CHF,2023-07-23,Invoice #9125
t009126,6636,5991.25,USD,2025-03-15,Payment #9126
t009127,3545,12401.89,CHF,2023-12-06,Invoice #9127
t009128,5351,17822.97,CNY,2025-06-15,Payment #9128
t009129,6114,6898.97,MXN,2025-09-26,Refund #9129
t009130,10974,4813.9,BRL,2023-03-09,Payment #9130
t009131,1310,-435.9,CAD,2025-07-12,Adjustment #9131
t009132,8304,17956.24,MXN,2024-09-13,Transfer #9132
t009133,8290,-4824.96,JPY,2025-04-18,Transfer #9133
t009134,1471,-2948.42,BRL,2025-03-26,Payment #9134
t009135,3322,2760.06,MXN,2023-10-03,Refund #9135
t009136,7754,19939.78,BRL,2023-05-12,Invoice #9136
t009137,7090,-3338.51,EUR,2025-10-24,Transfer #9137
t009138,1482,-624.43,CAD,2024-07-16,Invoice #9138
t009139,3493,15325.44,JPY,2025-10-19,Refund #9139
t009140,7301,9651.38,CHF,2024-12-05,Payment #9140
t009141,4449,5556.02,CHF,2023-05-31,Adjustment #9141
t009142,5491,17487.96,CHF,2023-02-14,Transfer #9142
t009143,5506,1664.42,MXN,2024-04-20,Refund #9143
t009144,10015,19029.14,USD,2023-10-02,Charge #9144
t009145,3246,10260.72,AUD,2023-07-28,Refund #9145
t009146,3038,-2359.71,CAD,2024-01-05,Adjustment #9146
t009147,1667,19450.17,BRL,2025-12-05,Adjustment #9147
t009148,9247,2283.37,CNY,2024-02-06,Charge #9148
t009149,3760,4376.75,GBP,2023-07-05,Invoice #9149
t009150,5939,9628.36,MXN,2023-02-26,Charge #9150
t009151,9391,-3276.08,CHF,2023-11-24,Adjustment #9151
t009152,6532,18602.76,EUR,2023-08-11,Adjustment #9152
t009153,4870,8602.69,BRL,2023-12-02,Invoice #9153
t009154,3722,18103.94,GBP,2023-09-07,Payment #9154
t009155,6098,18374.73,GBP,2023-06-12,Payment #9155
t009156,6939,16810.9,JPY,2025-09-16,Adjustment #9156
t009157,8408,10747.77,USD,2024-06-11,Adjustment #9157
t009158,10364,14205.92,CHF,2024-04-11,Payment #9158
t009159,3850,-4567.47,USD,2024-10-05,Invoice #9159
t009160,10545,3551.64,JPY,2024-05-15,Transfer #9160
t009161,3735,17613.89,JPY,2024-12-11,Transfer #9161
t009162,2255,18232.51,CNY,2024-03-04,Adjustment #9162
t009163,8506,12405.74,CHF,2024-07-07,Invoice #9163
t009164,2257,-4916.11,JPY,2023-06-14,Refund #9164
t009165,9643,6279.02,JPY,2024-01-01,Charge #9165
t009166,4554,-4886.92,USD,2023-12-08,Payment #9166
t009167,2661,8328.79,AUD,2023-05-05,Charge #9167
t009168,10806,13643.97,CHF,2024-02-08,Invoice #9168
t009169,10352,-1305.83,JPY,2023-04-25,Payment #9169
t009170,2886,4435.1,CHF,2023-02-11,Payment #9170
t009171,7808,8517.04,USD,2025-08-08,Invoice #9171
t009172,3815,17888.25,CAD,2025-08-07,Refund #9172
t009173,1525,6365.58,EUR,2023-06-01,Adjustment #9173
t009174,10119,10523.02,USD,2025-06-01,Charge #9174
t009175,6738,11075.39,BRL,2025-05-21,Refund #9175
t009176,7069,833.48,USD,2023-04-13,Invoice #9176
t009177,8135,12068.73,AUD,2023-06-19,Charge #9177
t009178,2126,6365.0,AUD,2025-06-30,Refund #9178
t009179,4835,11880.24,CNY,2024-11-08,Refund #9179
t009180,4442,11977.5,MXN,2023-07-12,Payment #9180
t009181,9846,5179.01,CHF,2023-08-16,Refund #9181
t009182,3821,11300.27,CAD,2025-11-04,Refund #9182
t009183,10446,-493.58,GBP,2023-04-16,Payment #9183
t009184,5835,11900.86,JPY,2023-10-24,Invoice #9184
t009185,10533,1663.22,CHF,2025-08-16,Charge #9185
t009186,2671,5191.74,MXN,2023-09-13,Payment #9186
t009187,9774,4303.79,USD,2023-04-12,Payment #9187
t009188,1334,16168.69,EUR,2023-05-03,Charge #9188
t009189,4784,6077.71,MXN,2025-04-02,Refund #9189
t009190,6883,11711.23,AUD,2023-08-25,Adjustment #9190
t009191,6505,19629.92,BRL,2025-09-15,Invoice #9191
t009192,10290,-3929.28,JPY,2023-05-22,Transfer #9192
t009193,4763,8660.16,BRL,2023-05-28,Charge #9193
t009194,7304,19364.59,GBP,2025-09-04,Invoice #9194
t009195,8948,-742.15,CNY,2023-02-28,Charge #9195
t009196,4135,3607.0,GBP,2023-09-05,Invoice #9196
t009197,2922,12446.18,CAD,2023-04-06,Payment #9197
t009198,10925,9961.8,CNY,2023-08-10,Invoice #9198
t009199,10663,8176.3,JPY,2025-12-06,Charge #9199
t000042,2540,450.2,CAD,2023-07-18,Payment #9200
t009201,4114,17068.47,CHF,2023-02-23,Charge #9201
t009202,8622,16694.38,CAD,2023-04-27,Adjustment #9202
t009203,2512,-847.92,JPY,2024-11-30,Transfer #9203
t009204,10509,739.05,AUD,2025-01-07,Adjustment #9204
t009205,7171,644.35,JPY,2024-10-21,Invoice #9205
t009206,6337,13144.19,MXN,2023-08-21,Adjustment #9206
t009207,7838,4606.61,GBP,2023-04-07,Payment #9207
t009208,4121,16683.16,GBP,2025-03-11,Invoice #9208
t009209,8628,14495.49,BRL,2025-09-06,Payment #9209
t009210,9490,-3255.95,CAD,2023-01-26,Transfer #9210
t009211,8462,7375.57,CHF,2024-04-08,Invoice #9211
t009212,7993,8160.8,MXN,2023-05-11,Refund #9212
t009213,5962,4913.12,BRL,2025-01-16,Charge #9213
t009214,6744,17309.09,CAD,2023-05-07,Payment #9214
t009215,3227,19786.14,MXN,2025-06-27,Refund #9215
t009216,3993,6859.95,AUD,2023-05-26,Refund #9216
t009217,9576,9883.9,CAD,2023-12-27,Refund #9217
t009218,6730,-1714.29,CAD,2025-04-10,Refund #9218
t009219,4322,14545.31,AUD,2024-05-27,Refund #9219
t009220,8397,1287.63,CAD,2024-11-14,Adjustment #9220
t009221,7765,15473.55,MXN,2025-12-13,Refund #9221
t009222,10465,15406.59,AUD,2023-11-24,Refund #9222
t009223,5197,3274.27,EUR,2025-12-20,Invoice #9223
t009224,3442,1859.55,EUR,2024-01-21,Payment #9224
t009225,9544,13365.29,CAD,2023-10-07,Invoice #9225
t009226,10512,2051.98,CNY,2025-06-20,Payment #9226
t009227,6128,19570.48,CAD,2023-04-08,Invoice #9227
t009228,5045,9289.59,CAD,2024-09-24,Transfer #9228
t009229,3137,11819.34,CNY,2023-04-25,Payment #9229
t009230,10314,2566.16,CAD,2025-06-23,Charge #9230
t009231,5264,10596.83,CAD,2023-12-25,Adjustment #9231
t009232,4320,-1487.82,CNY,2025-01-27,Payment #9232
t009233,2833,-4847.76,MXN,2025-07-13,Payment #9233
t009234,3903,17177.72,CNY,2023-05-11,Payment #9234
t009235,7785,9443.8,CNY,2024-04-02,Refund #9235
t009236,8492,11089.66,AUD,2025-08-06,Charge #9236
t009237,3344,10201.32,AUD,2024-07-12,Transfer #9237
t009238,7378,6023.64,GBP,2023-01-05,Transfer #9238
t009239,8567,-1327.5,AUD,2023-12-26,Payment #9239
t009240,10600,12518.54,EUR,2025-09-17,Adjustment #9240
t009241,1458,12853.32,USD,2025-04-08,Transfer #9241
t009242,9405,11263.68,MXN,2024-08-18,Invoice #9242
t009243,9732,7489.91,GBP,2024-09-08,Refund #9243
t009244,8243,18321.59,GBP,2025-01-18,Adjustment #9244
t009245,8521,-177.82,CAD,2023-06-24,Invoice #9245
t009246,6994,2208.28,CNY,2024-01-05,Refund #9246
t009247,10202,4565.64,JPY,2024-10-16,Charge #9247
t009248,5765,2807.38,GBP,2023-09-03,Invoice #9248
t009249,3687,17724.91,CAD,2025-02-04,Charge #9249
t009250,2275,72.96,CHF,2024-01-16,Invoice #9250
t009251,4860,19450.86,EUR,2023-03-12,Transfer #9251
t009252,5782,19519.6,USD,2025-11-25,Refund #9252
t009253,7328,12071.65,AUD,2024-09-01,Payment #9253
t009254,8704,-1667.73,CHF,2023-04-04,Transfer #9254
t009255,2782,7843.9,CNY,2025-09-16,Payment #9255
t009256,8998,18214.88,USD,2024-06-04,Adjustment #9256
t009257,2333,2967.08,EUR,2025-09-30,Charge #9257
t009258,2737,-3191.7,EUR,2025-10-07,Refund #9258
t009259,1231,6644.43,GBP,2025-05-21,Payment #9259
t009260,4914,-316.44,JPY,2023-04-27,Charge #9260
t009261,5095,14368.29,EUR,2024-02-02,Charge #9261
t009262,3817,11067.51,CAD,2025-07-23,Adjustment #9262
t009263,2304,14991.25,CAD,2024-03-10,Payment #9263
t009264,8780,725.13,MXN,2025-03-04,Payment #9264
t009265,10824,12603.04,AUD,2023-08-13,Adjustment #9265
t009266,8203,9746.04,MXN,2025-06-16,Adjustment #9266
t009267,2102,4519.03,MXN,2025-02-16,Charge #9267
t009268,2550,13942.31,CAD,2025-06-06,Adjustment #9268
t009269,3847,5174.89,BRL,2025-10-06,Payment #9269
t009270,1891,6129.66,EUR,2023-08-16,Invoice #9270
t009271,8407,-3170.28,EUR,2023-06-24,Refund #9271
t009272,3021,14324.3,AUD,2023-02-08,Adjustment #9272
t009273,7605,13864.88,AUD,2024-03-24,Payment #9273
t009274,8026,6871.36,JPY,2023-11-03,Adjustment #9274
t009275,5242,-1386.85,AUD,2025-11-30,Charge #9275
t009276,2512,15614.34,CHF,2024-07-26,Payment #9276
t009277,6310,2505.89,BRL,2023-08-20,Invoice #9277
t009278,1284,5193.49,EUR,2025-02-12,Adjustment #9278
t009279,8803,16907.85,AUD,2023-01-26,Payment #9279
t009280,5432,1655.23,CHF,2025-07-23,Charge #9280
t009281,2659,17691.03,BRL,2025-12-13,Transfer #9281
t009282,10960,13631.29,EUR,2025-10-05,Adjustment #9282
t009283,2608,19314.52,EUR,2025-01-02,Adjustment #9283
t009284,9291,842.36,CNY,2023-06-07,Adjustment #9284
t009285,9053,17186.18,CNY,2024-03-14,Charge #9285
t009286,9217,5514.29,JPY,2023-11-22,Payment #9286
t009287,6179,-3307.97,EUR,2025-03-11,Payment #9287
t009288,1113,9692.77,CAD,2023-10-04,Adjustment #9288
t009289,3473,6980.24,BRL,2025-02-12,Transfer #9289
t009290,6758,-222.15,CNY,2024-03-11,Charge #9290
t009291,8011,12883.51,AUD,2024-04-12,Invoice #9291
t009292,7907,13858.3,JPY,2023-11-28,Charge #9292
t009293,7802,14283.45,AUD,2024-03-09,Payment #9293
t009294,2426,1552.84,EUR,2024-02-18,Refund #9294
t009295,3242,7144.94,CNY,2024-07-02,Invoice #9295
t009296,5631,-4064.65,AUD,2023-05-29,Transfer #9296
t009297,7654,-1455.08,AUD,2025-03-31,Charge #9297
t009298,5251,7020.67,JPY,2025-12-04,Charge #9298
t009299,1462,11020.76,MXN,2024-05-28,Payment #9299
t009300,4760,-3009.44,USDX,2025-03-31,Charge #9300
t009301,7445,17789.5,USD,2023-11-11,Adjustment #9301
t009302,9127,-1411.64,JPY,2024-11-14,Payment #9302
t009303,4315,19541.24,BRL,2025-04-21,Payment #9303
t009304,10847,9800.94,CAD,2024-06-17,Adjustment #9304
t009305,1233,5056.31,CAD,2023-04-30,Charge #9305
t009306,6550,16637.13,BRL,2023-01-03,Invoice #9306
t009307,7542,15945.14,EUR,2025-05-30,Invoice #9307
t009308,4716,6870.72,USD,2024-11-17,Transfer #9308
t009309,5816,238.92,EUR,2025-05-08,Payment #9309
t009310,3595,7043.43,JPY,2025-03-07,Transfer #9310
t009311,3988,2080.9,USD,2025-02-08,Transfer #9311
t009312,9466,116.1,AUD,2024-11-18,Adjustment #9312
t009313,5242,12921.09,CHF,2025-09-16,Transfer #9313
t009314,1892,14933.88,GBP,2023-02-07,Charge #9314
t009315,2068,-3923.1,BRL,2025-02-10,Refund #9315
t009316,1680,13525.05,MXN,2025-07-10,Refund #9316
t009317,2737,4318.7,MXN,2025-10-11,Adjustment #9317
t009318,6214,11834.28,JPY,2023-02-16,Transfer #9318
t009319,9796,7385.8,JPY,2023-07-23,Refund #9319
t009320,7059,19722.86,USD,2025-07-18,Refund #9320
t009321,9059,19295.62,JPY,2024-09-19,Adjustment #9321
t009322,7164,10652.12,CNY,2024-01-10,Payment #9322
t009323,5984,8873.26,CAD,2025-03-18,Refund #9323
t009324,3723,16202.31,USD,2024-08-01,Invoice #9324
t009325,7563,4146.1,BRL,2023-06-12,Adjustment #9325
t009326,2223,12808.6,MXN,2023-04-14,Payment #9326
t009327,3902,12710.84,EUR,2025-05-24,Transfer #9327
t009328,6422,17723.15,MXN,2025-10-06,Adjustment #9328
t009329,3570,5498.52,EUR,2024-09-11,Invoice #9329
t009330,5556,17510.87,CAD,2025-08-07,Adjustment #9330
t009331,2066,16228.67,CHF,2023-03-28,Adjustment #9331
t009332,11000,12621.33,MXN,2025-01-08,Transfer #9332
t009333,10150,4549.14,JPY,2025-04-14,Adjustment #9333
t009334,3491,11423.99,CAD,2023-06-07,Adjustment #9334
t009335,4643,15455.13,MXN,2025-08-08,Refund #9335
t009336,8847,1881.59,CAD,2023-12-16,Invoice #9336
t009337,9328,6835.42,AUD,2023-01-25,Transfer #9337
t009338,5107,1675.6,AUD,2023-05-26,Adjustment #9338
t009339,7342,9118.72,CAD,2024-04-10,Adjustment #9339
t009340,1850,1348.77,CHF,2023-04-18,Adjustment #9340
t009341,7682,-1486.33,CHF,2024-04-19,Refund #9341
t009342,6368,10859.16,CAD,2024-07-30,Invoice #9342
t009343,8650,-4210.54,GBP,2023-06-21,Adjustment #9343
t009344,2364,13173.8,CAD,2023-11-05,Refund #9344
t009345,10550,15393.04,GBP,2024-11-17,Invoice #9345
t009346,3208,12988.3,JPY,2023-09-02,Invoice #9346
t009347,7948,5362.4,EUR,2023-04-03,Charge #9347
t009348,10202,17327.67,MXN,2025-04-24,Payment #9348
t009349,1058,12700.88,CHF,2024-11-09,Refund #9349
t009350,2125,-3253.34,CAD,2023-09-01,Transfer #9350
