account_id,account_name,type,currency
9339,Account 9339,liability,MXN
9340,Account 9340,equity,CHF
9341,Account 9341,asset,EUR
9342,Account 9342,liability,CHF
9343,Account 9343,liability,CAD
9344,Account 9344,expense,CHF
9345,Account 9345,asset,CNY
9346,Account 9346,liability,GBP
9347,Account 9347,expense,BRL
9348,Account 9348,liability,JPY
9349,Account 9349,expense,USD
9350,Account 9350,expense,USD
9351,Account 9351,revenue,MXN
9352,Account 9352,asset,GBP
9353,Account 9353,revenue,MXN
9354,Account 9354,expense,CNY
9355,Account 9355,liability,EUR
9356,Account 9356,expense,CNY
9357,Account 9357,equity,MXN
9358,Account 9358,liability,GBP
9359,Account 9359,equity,CHF
9360,Account 9360,revenue,AUD
9361,Account 9361,asset,MXN
9362,Account 9362,equity,USD
9363,Account 9363,expense,CAD
9364,Account 9364,equity,CAD
9365,Account 9365,liability,USD
9366,Account 9366,revenue,JPY
9367,Account 9367,expense,JPY
9368,Account 9368,expense,BRL
9369,Account 9369,revenue,CHF
9370,Account 9370,equity,BRL
9371,Account 9371,revenue,AUD
9372,Account 9372,equity,AUD
9373,Account 9373,expense,CNY
9374,Account 9374,equity,CNY
9375,Account 9375,equity,CNY
9376,Account 9376,liability,AUD
9377,Account 9377,revenue,CAD
9378,Account 9378,expense,BRL
9379,Account 9379,equity,CHF
9380,Account 9380,equity,CAD
9381,Account 9381,revenue,JPY
9382,Account 9382,revenue,JPY
9383,Account 9383,equity,CHF
9384,Account 9384,liability,BRL
9385,Account 9385,revenue,GBP
9386,Account 9386,equity,GBP
9387,Account 9387,revenue,JPY
9388,Account 9388,liability,BRL
9389,Account 9389,equity,MXN
9390,Account 9390,revenue,JPY
9391,Account 9391,equity,MXN
9392,Account 9392,liability,CNY
9393,Account 9393,liability,JPY
9394,Account 9394,liability,BRL
9395,Account 9395,equity,CHF
9396,Account 9396,revenue,GBP
9397,Account 9397,expense,CNY
9398,Account 9398,equity,EUR
9399,Account 9399,asset,JPY
9400,Account 9400,liability,GBP
9401,Account 9401,equity,BRL
9402,Account 9402,liability,AUD
9403,Account 9403,revenue,GBP
9404,Account 9404,expense,AUD
9405,Account 9405,revenue,CNY
9406,Account 9406,expense,CHF
9407,Account 9407,revenue,EUR
9408,Account 9408,revenue,CNY
9409,Account 9409,asset,JPY
9410,Account 9410,asset,MXN
9411,Account 9411,equity,MXN
9412,Account 9412,asset,CAD
9413,Account 9413,liability,JPY
9414,Account 9414,expense,AUD
9415,Account 9415,equity,CNY
9416,Account 9416,revenue,CHF
9417,Account 9417,equity,MXN
9418,Account 9418,liability,JPY
9419,Account 9419,asset,MXN
9420,Account 9420,expense,CNY
9421,Account 9421,asset,AUD
9422,Account 9422,expense,MXN
9423,Account 9423,revenue,CAD
9424,Account 9424,liability,EUR
9425,Account 9425,asset,BRL
9426,Account 9426,asset,USD
9427,Account 9427,asset,JPY
9428,Account 9428,asset,CHF
9429,Account 9429,equity,JPY
9430,Account 9430,liability,CAD
9431,Account 9431,expense,GBP
9432,Account 9432,asset,CNY
9433,Account 9433,asset,USD
9434,Account 9434,asset,BRL
9435,Account 9435,equity,JPY
9436,Account 9436,revenue,MXN
9437,Account 9437,liability,GBP
9438,Account 9438,liability,CNY
9439,Account 9439,equity,CNY
9440,Account 9440,revenue,CHF
9441,Account 9441,revenue,GBP
9442,Account 9442,liability,USD
9443,Account 9443,equity,CNY
9444,Account 9444,revenue,GBP
9445,Account 9445,liability,MXN
9446,Account 9446,liability,CHF
9447,Account 9447,equity,USD
9448,Account 9448,liability,CAD
9449,Account 9449,equity,CNY
9450,Account 9450,revenue,AUD
9451,Account 9451,asset,CAD
9452,Account 9452,liability,MXN
9453,Account 9453,liability,GBP
9454,Account 9454,expense,CNY
9455,Account 9455,liability,EUR
9456,Account 9456,liability,JPY
9457,Account 9457,asset,USD
9458,Account 9458,liability,JPY
9459,Account 9459,expense,CNY
9460,Account 9460,equity,MXN
9461,Account 9461,expense,GBP
9462,Account 9462,liability,CAD
9463,Account 9463,asset,MXN
9464,Account 9464,expense,AUD
9465,Account 9465,liability,MXN
9466,Account 9466,equity,MXN
9467,Account 9467,asset,CHF
9468,Account 9468,revenue,GBP
9469,Account 9469,expense,MXN
9470,Account 9470,equity,BRL
9471,Account 9471,revenue,USD
9472,Account 9472,expense,CHF
9473,Account 9473,equity,MXN
9474,Account 9474,expense,CNY
9475,Account 9475,liability,BRL
9476,Account 9476,liability,CAD
9477,Account 9477,equity,MXN
9478,Account 9478,liability,MXN
9479,Account 9479,liability,GBP
9480,Account 9480,revenue,BRL
9481,Account 9481,expense,JPY
9482,Account 9482,liability,JPY
9483,Account 9483,liability,MXN
9484,Account 9484,equity,AUD
9485,Account 9485,asset,CNY
9486,Account 9486,liability,CAD
9487,Account 9487,expense,USD
9488,Account 9488,expense,CNY
9489,Account 9489,revenue,BRL
9490,Account 9490,expense,USD
9491,Account 9491,expense,MXN
9492,Account 9492,expense,MXN
9493,Account 9493,asset,MXN
9494,Account 9494,revenue,BRL
9495,Account 9495,liability,JPY
9496,Account 9496,revenue,JPY
9497,Account 9497,expense,EUR
9498,Account 9498,liability,GBP
9499,Account 9499,equity,CHF
9500,Account 9500,equity,CHF
9501,Account 9501,liability,USD
9502,Account 9502,expense,BRL
9503,Account 9503,asset,GBP
9504,Account 9504,asset,EUR
9505,Account 9505,asset,CNY
9506,Account 9506,equity,USD
9507,Account 9507,revenue,CAD
9508,Account 9508,equity,JPY
9509,Account 9509,expense,EUR
9510,Account 9510,revenue,EUR
9511,Account 9511,expense,JPY
9512,Account 9512,liability,GBP
9513,Account 9513,expense,JPY
9514,Account 9514,liability,CHF
9515,Account 9515,asset,GBP
9516,Account 9516,asset,CNY
9517,Account 9517,asset,CNY
9518,Account 9518,liability,JPY
9519,Account 9519,equity,AUD
9520,Account 9520,expense,EUR
9521,Account 9521,liability,USD
9522,Account 9522,liability,CNY
9523,Account 9523,asset,CAD
9524,Account 9524,asset,JPY
9525,Account 9525,liability,CHF
9526,Account 9526,asset,AUD
9527,Account 9527,equity,BRL
9528,Account 9528,liability,EUR
9529,Account 9529,equity,EUR
9530,Account 9530,liability,USD
9531,Account 9531,revenue,EUR
9532,Account 9532,revenue,CHF
9533,Account 9533,asset,CHF
9534,Account 9534,equity,USD
9535,Account 9535,expense,EUR
9536,Account 9536,liability,USD
9537,Account 9537,expense,EUR
9538,Account 9538,liability,GBP
9539,Account 9539,equity,BRL
9540,Account 9540,equity,JPY
9541,Account 9541,expense,GBP
9542,Account 9542,expense,EUR
9543,Account 9543,asset,GBP
9544,Account 9544,liability,CNY
9545,Account 9545,asset,CAD
9546,Account 9546,expense,EUR
9547,Account 9547,asset,JPY
9548,Account 9548,expense,CHF
9549,Account 9549,expense,MXN
9550,Account 9550,equity,CHF
9551,Account 9551,expense,CHF
9552,Account 9552,expense,CHF
9553,Account 9553,revenue,CNY
9554,Account 9554,equity,MXN
9555,Account 9555,revenue,CHF
9556,Account 9556,expense,EUR
9557,Account 9557,equity,AUD
9558,Account 9558,liability,USD
9559,Account 9559,liability,CAD
9560,Account 9560,equity,BRL
9561,Account 9561,revenue,CAD
9562,Account 9562,equity,MXN
9563,Account 9563,expense,MXN
9564,Account 9564,revenue,BRL
9565,Account 9565,asset,BRL
9566,Account 9566,expense,GBP
9567,Account 9567,asset,GBP
9568,Account 9568,expense,EUR
9569,Account 9569,expense,CNY
9570,Account 9570,liability,JPY
9571,Account 9571,expense,GBP
9572,Account 9572,liability,USD
9573,Account 9573,liability,AUD
9574,Account 9574,revenue,AUD
9575,Account 9575,expense,AUD
9576,Account 9576,expense,BRL
9577,Account 9577,liability,AUD
9578,Account 9578,liability,MXN
9579,Account 9579,asset,GBP
9580,Account 9580,liability,CAD
9581,Account 9581,revenue,BRL
9582,Account 9582,asset,BRL
9583,Account 9583,expense,MXN
9584,Account 9584,expense,CAD
9585,Account 9585,equity,JPY
9586,Account 9586,revenue,CHF
9587,Account 9587,equity,AUD
9588,Account 9588,asset,AUD
9589,Account 9589,asset,BRL
9590,Account 9590,revenue,GBP
9591,Account 9591,revenue,CHF
9592,Account 9592,liability,USD
9593,Account 9593,asset,EUR
9594,Account 9594,equity,JPY
9595,Account 9595,asset,USD
9596,Account 9596,equity,GBP
9597,Account 9597,equity,BRL
9598,Account 9598,asset,AUD
9599,Account 9599,expense,BRL
9600,Account 9600,equity,AUD
9601,Account 9601,revenue,CNY
9602,Account 9602,revenue,JPY
9603,Account 9603,revenue,USD
9604,Account 9604,equity,CNY
9605,Account 9605,asset,AUD
9606,Account 9606,expense,MXN
9607,Account 9607,equity,USD
9608,Account 9608,equity,CNY
9609,Account 9609,equity,CAD
9610,Account 9610,liability,MXN
9611,Account 9611,revenue,AUD
9612,Account 9612,revenue,EUR
9613,Account 9613,liability,GBP
9614,Account 9614,asset,CNY
9615,Account 9615,expense,JPY
9616,Account 9616,expense,GBP
9617,Account 9617,asset,USD
9618,Account 9618,revenue,USD
9619,Account 9619,liability,GBP
9620,Account 9620,expense,CNY
9621,Account 9621,liability,MXN
9622,Account 9622,liability,MXN
9623,Account 9623,equity,CNY
9624,Account 9624,revenue,GBP
9625,Account 9625,asset,CAD
9626,Account 9626,liability,USD
9627,Account 9627,revenue,AUD
9628,Account 9628,asset,GBP
9629,Account 9629,expense,EUR
9630,Account 9630,expense,CAD
9631,Account 9631,asset,AUD
9632,Account 9632,revenue,CNY
9633,Account 9633,revenue,AUD
9634,Account 9634,revenue,CNY
9635,Account 9635,equity,CHF
9636,Account 9636,revenue,BRL
9637,Account 9637,equity,EUR
9638,Account 9638,equity,
9639,Account 9639,revenue,CNY
9640,Account 9640,liability,GBP
9641,Account 9641,asset,MXN
9642,Account 9642,expense,JPY
9643,Account 9643,revenue,CHF
9644,Account 9644,revenue,AUD
9645,Account 9645,expense,USD
9646,Account 9646,equity,JPY
9647,Account 9647,revenue,CAD
9648,Account 9648,liability,CHF
9649,Account 9649,liability,GBP
9650,Account 9650,liability,AUD
9651,Account 9651,liability,CAD
9652,Account 9652,equity,CHF
9653,Account 9653,revenue,MXN
9654,Account 9654,expense,MXN
9655,Account 9655,equity,BRL
9656,Account 9656,revenue,CAD
9657,Account 9657,liability,EUR
9658,Account 9658,equity,AUD
9659,Account 9659,asset,BRL
9660,Account 9660,asset,MXN
9661,Account 9661,expense,MXN
9662,Account 9662,liability,MXN
9663,Account 9663,expense,USD
9664,Account 9664,revenue,BRL
9665,Account 9665,asset,JPY
9666,Account 9666,liability,AUD
9667,Account 9667,expense,MXN
9668,Account 9668,equity,GBP
9669,Account 9669,expense,MXN
9670,Account 9670,liability,JPY
9671,Account 9671,liability,CNY
9672,Account 9672,liability,BRL
9673,Account 9673,liability,CNY
9674,Account 9674,revenue,CNY
9675,Account 9675,expense,CAD
9676,Account 9676,asset,CAD
9677,Account 9677,asset,USD
9678,Account 9678,liability,CHF
9679,Account 9679,expense,AUD
9680,Account 9680,asset,EUR
9681,Account 9681,asset,USD
9682,Account 9682,expense,EUR
9683,Account 9683,asset,EUR
9684,Account 9684,revenue,BRL
9685,Account 9685,revenue,CNY
9686,Account 9686,asset,USD
9687,Account 9687,liability,JPY
9688,Account 9688,revenue,CAD
9689,Account 9689,asset,CNY
9690,Account 9690,asset,USD
9691,Account 9691,equity,USD
9692,Account 9692,liability,EUR
9693,Account 9693,expense,AUD
9694,Account 9694,asset,JPY
9695,Account 9695,equity,JPY
9696,Account 9696,equity,CHF
9697,Account 9697,asset,CNY
9698,Account 9698,revenue,EUR
9699,Account 9699,asset,AUD
9700,Account 9700,equity,JPY
9701,Account 9701,liability,CHF
9702,Account 9702,asset,AUD
9703,Account 9703,equity,GBP
9704,Account 9704,revenue,USD
9705,Account 9705,expense,BRL
9706,Account 9706,liability,AUD
9707,Account 9707,expense,BRL
9708,Account 9708,equity,JPY
9709,Account 9709,revenue,MXN
9710,Account 9710,expense,GBP
9711,Account 9711,revenue,BRL
9712,Account 9712,liability,GBP
9713,Account 9713,expense,EUR
9714,Account 9714,liability,USD
9715,Account 9715,asset,USD
9716,Account 9716,equity,CAD
9717,Account 9717,liability,CAD
9718,Account 9718,expense,EUR
9719,Account 9719,liability,CAD
9720,Account 9720,revenue,BRL
9721,Account 9721,revenue,CNY
9722,Account 9722,liability,AUD
9723,Account 9723,expense,MXN
9724,Account 9724,asset,CHF
9725,Account 9725,equity,JPY
9726,Account 9726,liability,AUD
9727,Account 9727,asset,BRL
9728,Account 9728,liability,MXN
9729,Account 9729,liability,BRL
9730,Account 9730,asset,USD
9731,Account 9731,asset,JPY
9732,Account 9732,expense,EUR
9733,Account 9733,expense,AUD
9734,Account 9734,expense,BRL
9735,Account 9735,expense,EUR
9736,Account 9736,revenue,MXN
9737,Account 9737,revenue,CNY
9738,Account 9738,liability,USD
9739,Account 9739,liability,JPY
9740,Account 9740,expense,CAD
9741,Account 9741,expense,BRL
9742,Account 9742,liability,USD
9743,Account 9743,liability,GBP
9744,Account 9744,equity,CNY
9745,Account 9745,expense,JPY
9746,Account 9746,liability,EUR
9747,Account 9747,expense,USD
9748,Account 9748,asset,BRL
9749,Account 9749,revenue,CNY
9750,Account 9750,revenue,BRL
9751,Account 9751,asset,CAD
9752,Account 9752,expense,CHF
9753,Account 9753,liability,GBP
9754,Account 9754,liability,BRL
9755,Account 9755,equity,JPY
9756,Account 9756,equity,MXN
9757,Account 9757,equity,CNY
9758,Account 9758,equity,CNY
9759,Account 9759,liability,MXN
9760,Account 9760,asset,AUD
9761,Account 9761,equity,CHF
9762,Account 9762,revenue,CHF
9763,Account 9763,expense,USD
9764,Account 9764,revenue,BRL
9765,Account 9765,asset,MXN
9766,Account 9766,equity,CAD
9767,Account 9767,expense,MXN
9768,Account 9768,expense,CNY
9769,Account 9769,equity,GBP
9770,Account 9770,revenue,CNY
9771,Account 9771,liability,AUD
9772,Account 9772,revenue,JPY
9773,Account 9773,asset,GBP
9774,Account 9774,equity,JPY
9775,Account 9775,expense,JPY
9776,Account 9776,asset,CHF
9777,Account 9777,liability,USD
9778,Account 9778,liability,AUD
9779,Account 9779,liability,MXN
9780,Account 9780,asset,MXN
9781,Account 9781,asset,CAD
9782,Account 9782,revenue,CHF
9783,Account 9783,equity,MXN
9784,Account 9784,asset,CHF
9785,Account 9785,revenue,CNY
9786,Account 9786,asset,AUD
9787,Account 9787,equity,GBP
9788,Account 9788,equity,CHF
9789,Account 9789,revenue,CAD
9790,Account 9790,liability,MXN
9791,Account 9791,equity,BRL
9792,Account 9792,liability,CHF
9793,Account 9793,liability,USD
9794,Account 9794,expense,CAD
9795,Account 9795,revenue,GBP
9796,Account 9796,expense,USD
9797,Account 9797,asset,EUR
9798,Account 9798,revenue,EUR
9799,Account 9799,revenue,JPY
9800,Account 9800,expense,EUR
9801,Account 9801,expense,GBP
9802,Account 9802,liability,BRL
9803,Account 9803,asset,JPY
9804,Account 9804,revenue,CHF
9805,Account 9805,equity,CAD
9806,Account 9806,asset,EUR
9807,Account 9807,asset,USD
9808,Account 9808,liability,CAD
9809,Account 9809,revenue,EUR
9810,Account 9810,asset,AUD
9811,Account 9811,revenue,CAD
9812,Account 9812,equity,CHF
9813,Account 9813,expense,CHF
9814,Account 9814,asset,AUD
9815,Account 9815,equity,JPY
9816,Account 9816,asset,BRL
9817,Account 9817,asset,BRL
9818,Account 9818,liability,MXN
9819,Account 9819,liability,CHF
9820,Account 9820,revenue,USD
9821,Account 9821,equity,CAD
9822,Account 9822,asset,EUR
9823,Account 9823,liability,BRL
9824,Account 9824,liability,CHF
9825,Account 9825,equity,GBP
9826,Account 9826,expense,BRL
9827,Account 9827,asset,BRL
9828,Account 9828,expense,MXN
9829,Account 9829,asset,CHF
9830,Account 9830,expense,GBP
9831,Account 9831,liability,GBP
9832,Account 9832,equity,AUD
9833,Account 9833,equity,CAD
9834,Account 9834,liability,AUD
9835,Account 9835,equity,AUD
9836,Account 9836,expense,BRL
9837,Account 9837,revenue,GBP
9838,Account 9838,asset,USD
9839,Account 9839,expense,GBP
9840,Account 9840,asset,CNY
9841,Account 9841,revenue,USD
9842,Account 9842,revenue,BRL
9843,Account 9843,expense,USD
9844,Account 9844,revenue,AUD
9845,Account 9845,asset,EUR
9846,Account 9846,asset,CNY
9847,Account 9847,equity,CHF
9848,Account 9848,asset,CNY
9849,Account 9849,liability,AUD
9850,Account 9850,expense,CHF
9851,Account 9851,equity,BRL
9852,Account 9852,asset,CNY
9853,Account 9853,asset,BRL
9854,Account 9854,liability,JPY
9855,Account 9855,equity,MXN
9856,Account 9856,revenue,USD
9857,Account 9857,asset,USD
9858,Account 9858,revenue,EUR
9859,Account 9859,revenue,MXN
9860,Account 9860,liability,JPY
9861,Account 9861,revenue,MXN
9862,Account 9862,asset,CHF
9863,Account 9863,revenue,CAD
9864,Account 9864,expense,JPY
9865,Account 9865,revenue,MXN
9866,Account 9866,asset,USD
9867,Account 9867,revenue,BRL
9868,Account 9868,liability,CAD
9869,Account 9869,liability,CHF
9870,Account 9870,equity,CNY
9871,Account 9871,asset,BRL
9872,Account 9872,asset,CAD
9873,Account 9873,revenue,BRL
9874,Account 9874,revenue,CAD
9875,Account 9875,liability,CNY
9876,Account 9876,liability,CNY
9877,Account 9877,asset,GBP
9878,Account 9878,asset,JPY
9879,Account 9879,revenue,CHF
9880,Account 9880,equity,CAD
9881,Account 9881,equity,CNY
9882,Account 9882,equity,JPY
9883,Account 9883,equity,JPY
9884,Account 9884,asset,MXN
9885,Account 9885,asset,JPY
9886,Account 9886,expense,CAD
9887,Account 9887,revenue,JPY
9888,,asset,EUR
9889,Account 9889,asset,CAD
9890,Account 9890,equity,USD
9891,Account 9891,asset,AUD
9892,Account 9892,asset,AUD
9893,Account 9893,revenue,MXN
9894,Account 9894,equity,CAD
9895,Account 9895,revenue,EUR
9896,Account 9896,equity,CHF
9897,Account 9897,liability,CAD
9898,Account 9898,revenue,EUR
9899,Account 9899,liability,CNY
9900,Account 9900,asset,USD
9901,Account 9901,expense,GBP
9902,Account 9902,liability,EUR
9903,Account 9903,equity,GBP
9904,Account 9904,expense,USD
9905,Account 9905,equity,JPY
9906,Account 9906,equity,GBP
9907,Account 9907,expense,CHF
9908,Account 9908,liability,USD
9909,Account 9909,expense,GBP
9910,Account 9910,equity,MXN
9911,Account 9911,liability,CHF
9912,Account 9912,revenue,BRL
9913,Account 9913,liability,MXN
9914,Account 9914,equity,MXN
9915,Account 9915,equity,JPY
9916,Account 9916,revenue,GBP
9917,Account 9917,equity,CAD
9918,Account 9918,expense,JPY
9919,Account 9919,equity,AUD
9920,Account 9920,asset,CAD
9921,Account 9921,expense,CNY
9922,Account 9922,liability,JPY
9923,Account 9923,liability,CNY
9924,Account 9924,liability,CNY
9925,Account 9925,asset,GBP
9926,Account 9926,liability,USD
9927,Account 9927,liability,GBP
9928,Account 9928,asset,CAD
9929,Account 9929,expense,EUR
9930,Account 9930,liability,JPY
9931,Account 9931,asset,CNY
9932,Account 9932,asset,GBP
9933,Account 9933,asset,USD
9934,Account 9934,expense,CAD
9935,Account 9935,revenue,GBP
9936,Account 9936,expense,EUR
9937,Account 9937,liability,CAD
9938,Account 9938,revenue,BRL
9939,Account 9939,expense,MXN
9940,Account 9940,equity,JPY
9941,Account 9941,expense,GBP
9942,Account 9942,liability,GBP
9943,Account 9943,expense,BRL
9944,Account 9944,liability,GBP
9945,Account 9945,expense,AUD
9946,Account 9946,revenue,MXN
9947,Account 9947,asset,JPY
9948,Account 9948,asset,MXN
9949,Account 9949,expense,EUR
9950,Account 9950,asset,USD
9951,Account 9951,expense,CHF
9952,Account 9952,revenue,GBP
9953,Account 9953,expense,CAD
9954,Account 9954,revenue,EUR
9955,Account 9955,revenue,JPY
9956,Account 9956,liability,MXN
9957,Account 9957,asset,AUD
9958,Account 9958,equity,CAD
9959,Account 9959,equity,AUD
9960,Account 9960,revenue,JPY
9961,Account 9961,liability,AUD
9962,Account 9962,liability,JPY
9963,Account 9963,expense,MXN
9964,Account 9964,revenue,EUR
9965,Account 9965,expense,GBP
9966,Account 9966,expense,EUR
9967,Account 9967,asset,GBP
9968,Account 9968,expense,MXN
9969,Account 9969,liability,CHF
9970,Account 9970,equity,EUR
9971,Account 9971,asset,JPY
9972,Account 9972,revenue,CHF
9973,Account 9973,revenue,CAD
9974,Account 9974,revenue,CHF
9975,Account 9975,revenue,MXN
9976,Account 9976,asset,CAD
9977,Account 9977,equity,CAD
9978,Account 9978,liability,JPY
9979,Account 9979,revenue,GBP
9980,Account 9980,equity,CNY
9981,Account 9981,equity,CHF
9982,Account 9982,liability,AUD
9983,Account 9983,equity,USD
9984,Account 9984,liability,USD
9985,Account 9985,revenue,CHF
9986,Account 9986,expense,CNY
9987,Account 9987,revenue,USD
9988,Account 9988,expense,GBP
9989,Account 9989,liability,CAD
9990,Account 9990,revenue,MXN
9991,Account 9991,revenue,JPY
9992,Account 9992,equity,GBP
9993,Account 9993,expense,CNY
9994,Account 9994,equity,CNY
9995,Account 9995,revenue,CAD
9996,Account 9996,expense,AUD
9997,Account 9997,equity,GBP
9998,Account 9998,liability,BRL
9999,Account 9999,asset,BRL
10000,Account 10000,revenue,AUD
10001,Account 10001,liability,CHF
10002,Account 10002,revenue,AUD
10003,Account 10003,liability,MXN
10004,Account 10004,equity,USD
10005,Account 10005,asset,CAD
10006,Account 10006,equity,EUR
10007,Account 10007,liability,MXN
10008,Account 10008,asset,GBP
10009,Account 10009,expense,MXN
10010,Account 10010,equity,CAD
10011,Account 10011,asset,CHF
10012,Account 10012,expense,EUR
10013,Account 10013,liability,GBP
10014,Account 10014,liability,BRL
10015,Account 10015,asset,USD
10016,Account 10016,revenue,USD
10017,Account 10017,equity,MXN
10018,Account 10018,asset,JPY
10019,Account 10019,equity,AUD
10020,Account 10020,liability,CAD
10021,Account 10021,revenue,GBP
10022,Account 10022,equity,CAD
10023,Account 10023,asset,JPY
10024,Account 10024,equity,CHF
10025,Account 10025,liability,USD
10026,Account 10026,expense,JPY
10027,Account 10027,equity,EUR
10028,Account 10028,asset,AUD
10029,Account 10029,liability,MXN
10030,Account 10030,revenue,CAD
10031,Account 10031,asset,CHF
10032,Account 10032,equity,GBP
10033,Account 10033,equity,JPY
10034,Account 10034,asset,MXN
10035,Account 10035,revenue,BRL
10036,Account 10036,expense,CHF
10037,Account 10037,liability,USD
10038,Account 10038,asset,CNY
10039,Account 10039,asset,JPY
10040,Account 10040,liability,EUR
10041,Account 10041,liability,GBP
10042,Account 10042,asset,EUR
10043,Account 10043,liability,GBP
10044,Account 10044,liability,EUR
10045,Account 10045,revenue,AUD
10046,Account 10046,asset,AUD
10047,Account 10047,liability,CNY
10048,Account 10048,liability,USD
10049,Account 10049,asset,GBP
10050,Account 10050,revenue,JPY
10051,Account 10051,expense,EUR
10052,Account 10052,asset,EUR
10053,Account 10053,expense,MXN
10054,Account 10054,asset,EUR
10055,Account 10055,revenue,USD
10056,Account 10056,equity,EUR
10057,Account 10057,expense,CAD
10058,Account 10058,asset,EUR
10059,Account 10059,liability,CAD
10060,Account 10060,liability,MXN
10061,Account 10061,asset,MXN
10062,Account 10062,liability,EUR
10063,Account 10063,revenue,CHF
10064,Account 10064,equity,CHF
10065,Account 10065,equity,CNY
10066,Account 10066,revenue,AUD
10067,Account 10067,liability,CNY
10068,Account 10068,equity,CNY
10069,Account 10069,liability,AUD
10070,Account 10070,expense,EUR
10071,Account 10071,equity,AUD
10072,Account 10072,revenue,BRL
10073,Account 10073,revenue,CNY
10074,Account 10074,liability,USD
10075,Account 10075,liability,MXN
10076,Account 10076,revenue,MXN
10077,Account 10077,equity,AUD
10078,Account 10078,asset,CNY
10079,Account 10079,asset,EUR
10080,Account 10080,asset,GBP
10081,Account 10081,equity,CAD
10082,Account 10082,equity,AUD
10083,Account 10083,expense,CNY
10084,Account 10084,liability,USD
10085,Account 10085,equity,EUR
10086,Account 10086,equity,GBP
10087,Account 10087,liability,GBP
10088,Account 10088,asset,CHF
10089,Account 10089,equity,CHF
10090,  Account 10090  ,asset,GBP
10091,Account 10091,equity,CHF
10092,Account 10092,asset,BRL
10093,Account 10093,equity,CHF
10094,Account 10094,asset,JPY
10095,Account 10095,revenue,BRL
10096,Account 10096,equity,EUR
10097,Account 10097,liability,USD
10098,Account 10098,expense,AUD
10099,Account 10099,liability,EUR
10100,Account 10100,liability,CAD
10101,Account 10101 – São_Paulo,equity,EUR
10102,Account 10102,equity,AUD
10103,Account 10103,asset,MXN
10104,Account 10104,equity,CAD
10105,Account 10105,revenue,AUD
10106,Account 10106,liability,JPY
10107,Account 10107,revenue,USD
10108,Account 10108,asset,USD
10109,Account 10109,asset,USD
10110,Account 10110,asset,CAD
10111,Account 10111,revenue,EUR
10112,Account 10112,equity,CAD
10113,Account 10113,asset,GBP
10114,Account 10114,expense,CAD
10115,Account 10115,expense,CHF
10116,Account 10116,revenue,USD
10117,Account 10117,equity,USD
10118,Account 10118,liability,BRL
10119,Account 10119,revenue,MXN
10120,Account 10120,asset,CHF
10121,Account 10121,revenue,JPY
10122,Account 10122,revenue,EUR
10123,Account 10123,asset,CHF
10124,Account 10124,liability,CNY
10125,Account 10125,equity,CHF
10126,Account 10126,expense,JPY
10127,Account 10127,expense,CHF
10128,Account 10128,asset,EUR
10129,Account 10129,liability,JPY
10130,Account 10130,equity,CNY
10131,Account 10131,asset,BRL
10132,Account 10132,expense,AUD
10133,Account 10133,asset,CHF
10134,Account 10134,expense,AUD
10135,Account 10135,asset,USD
10136,Account 10136,equity,USD
10137,Account 10137,asset,JPY
10138,Account 10138,liability,MXN
10139,Account 10139,revenue,BRL
10140,Account 10140,asset,BRL
10141,Account 10141,equity,JPY
10142,Account 10142,equity,EUR
10143,Account 10143,expense,MXN
10144,Account 10144,equity,CAD
10145,Account 10145,liability,MXN
10146,Account 10146,liability,JPY
10147,Account 10147,equity,GBP
10148,Account 10148,revenue,BRL
10149,Account 10149,asset,BRL
10150,Account 10150,revenue,EUR
10151,Account 10151,equity,MXN
10152,Account 10152,asset,CHF
10153,Account 10153,asset,AUD
10154,Account 10154,asset,MXN
10155,Account 10155,liability,GBP
10156,Account 10156,expense,CNY
10157,Account 10157,equity,CHF
10158,Account 10158,expense,CNY
10159,Account 10159,revenue,USD
10160,Account 10160,equity,CHF
10161,Account 10161,liability,EUR
10162,Account 10162,asset,USD
10163,Account 10163,revenue,USD
10164,Account 10164,asset,MXN
10165,Account 10165,revenue,CHF
10166,Account 10166,asset,CHF
10167,Account 10167,equity,USD
10168,Account 10168,revenue,JPY
10169,Account 10169,liability,CHF
10170,Account 10170,expense,AUD
10171,Account 10171,liability,CHF
10172,Account 10172,liability,MXN
10173,Account 10173,liability,CHF
10174,Account 10174,asset,MXN
10175,Account 10175,revenue,GBP
10176,Account 10176,liability,CAD
10177,Account 10177,liability,MXN
10178,Account 10178,equity,JPY
10179,Account 10179,liability,CHF
10180,Account 10180,equity,JPY
10181,Account 10181,expense,JPY
10182,Account 10182,liability,USD
10183,Account 10183,liability,MXN
10184,Account 10184,liability,BRL
10185,Account 10185,equity,MXN
10186,Account 10186,liability,CAD
10187,Account 10187,revenue,JPY
10188,Account 10188,asset,AUD
10189,Account 10189,asset,MXN
10190,Account 10190,revenue,MXN
10191,Account 10191,liability,BRL
10192,Account 10192,revenue,JPY
10193,Account 10193,asset,EUR
10194,Account 10194,expense,GBP
10195,Account 10195,revenue,BRL
10196,Account 10196,equity,EUR
10197,Account 10197,revenue,GBP
10198,Account 10198,asset,CAD
10199,Account 10199,expense,MXN
10200,Account 10200,revenue,MXN
10201,Account 10201,revenue,JPY
10202,Account 10202,equity,CNY
10203,Account 10203,equity,CHF
10204,Account 10204,asset,GBP
10205,Account 10205,asset,BRL
10206,Account 10206,liability,CHF
10207,Account 10207,equity,CHF
